18588 23772,837
62879 91444,602
17740 35505,1164
162575 6135 94770,3133
69379 737279 808751 819840,226
110586 339834 855690,370
106852 116372 83178,384
123 212078,260745
58458 60118,383
10356 1397,7228
793192 832367,37
100753 234965,81
139826 87108,261
11511 143395 41227 61088,1275
317085 338236 66278,523
160709 30317 33977,696
20659 3350,9447
39471 62789 85217,536
133984 307666,288
338930 446556,23
21304 215908,402
19401 357337,726
221937 8878,3214
475632 693607 739820,430
32174 47785,594
262316 31873 418051,284
27788 40004 78798,1142
108217 108292,23
134117 168187 30711,233
237305 3982,3919
3991 4254 7762,23445
13955 15000,1444
389327 41517,183
17154 52859,1047
200814 568753,105
14015 32056,1323
10060 262411,588
12288 196785 604632 713358,383
293972 31945 977,87069
10958 283533,706
309469 87596,132
120334 85305 85308,563
112793 24830 34355 485812,783
250855 35252 49648,1015
15000 32726,1402
12949 346764 68751,780
119442 131017 162351,323
17280 202690,691
141824 3304 49676,4997
24709 61408,785
184217 36522,500
22625 35949 69544,877
29845 451944 452669,487
708828 839956,15
120055 243201 811202,48
124970 611923,198
395533 9906,2691
129931 18854,617
107936 426236 543070 94092,134
108779 242606 29424 59200,413
15019 15020 15022,988
101238 176590 279053 560037,619
147727 173433,92
13877 55136 91192,882
166136 45727,464
14451 5528 63563 6644,7383
266214 52517,364
274762 830966,48
145573 668214,175
561438 820638 830234,514
11617 1201 35188,11305
100948 155631 80899,409
463216 709951,164
147823 55461,283
12574 26292,925
106129 68797,399
344529 96999,480
121871 121872,430
154890 212497 92860,173
274152 67560,122
25760 269913 48525,622
17536 368747 9371 9622,5178
151309 217224 449590,237
262807 508677,33
20109 32120 32123 32124,1279
