1722 996,280959
3668 496,312606
1751 2369,73585
3284 5989,55567
1055 69,2536695
629 756,428174
142 17,4851332
1071 947,303099
2459 4710,68362
591 67,2626735
1110 1919 377,469767
310 531,722676
142 2755 331,837117
60 629 947,3473051
23060 5577,52883
17 241 44 6585,6800652
320 407,486224
109 332 811,1668321
351 709,410400
333 58,2913452
21 58 709,5075384
28 6160 793,3445795
335 560 883,733361
109 27 967,4249698
1782 1873 2052 916,354456
231 42,3166776
1452 532,291632
114 142 644,1293091
28 6924 790,3431249
1806 238,549016
1035 770,293916
459 78,2360805
128 157 2760 46,3130007
5 6081 7123,15646818
1158 126 2903,904718
1083 466 981,481495
1099 223,387513
109 1723 197,1805234
1065 60 743,3438178
126 15910,847513
1259 27,3044751
241 321 4368 458,864073
2962 722,255188
379 415,544702
109 1099 2153 6488,1344304
166 58 599,3555783
166 1873,748714
18 68,6413678
128 169,816375
418 633 822,560613
115 781,809346
4562 81,2771021
4216 5798 615 787,416289
0 1110 232 306,15049322
1751 60 819,3225554
514 691,447300
140 2728 3729,422013
2771 462 79,2750235
214 333,757781
381 79,2812208
304 351 629,810590
146 1662,309585
179 181,1440977
1344 142,465961
1118 1583 1766 60,3237138
1103 18452 2980,181448
1875 2928,70459
599 7303 92,2647014
181 183 55,3129923
3199 4207 8282,174448
1810 409,362862
522 722,475107
1035 21 321 48,4982704
60 673,3223200
247 461,528422
247 66,2895343
28 417 60,6127745
109 440,1448806
11495 586,218055
1384 1814 484 85,3163332
74 85 916,4401787
1684 60,3154123
426 71,2290562
17 351,4721163
1022 1159 728,279776
381 400,501886
20921 7436,4018
18424 243936,1545
18462 23167,3420
33255 48982,918
161675 222746,34
12903 234633,1220
17969 37084,2577
126588 72808,658
246767 47383,126
149445 8461,3090
133478 55952 9671,3591
17967 192349 41138,744
13040 41651,1806
23413 33451 35134,3799
205978 56725 6552,1895
13263 19067,2219
143657 47120,756
136600 23544,1620
25352 26321 34756 60826,2941
286019 374281 6412,2411
11077 8806,4576
14341 25679 27545,922
367647 51239,75
34281 50495,1664
3659 37920 80190,8290
48085 54137,1133
24580 78267 78268,428
15766 39161,2615
25925 6593,4213
13427 33615,3049
195161 37654 423111,336
13921 95725,1558
239443 36314 57016,1144
3609 3859,18106
58410 97666,1111
27994 56468,946
282353 53690,138
70798 95988,223
141998 19643 251124 463053,1403
164133 238456,118
10613 18928,3586
8989 9040,4976
13781 154102 388735 62588,1104
32326 9940,3005
21265 64395,1380
22349 437495,303
13411 40049 55396 7138,3695
11087 26811,2599
445972 7472 83576 8630,5254
44505 7957 9689,7772
1227 94643,20707
284635 32969,549
15923 24649,1760
