110 1109 56713,11
3697 620 7,165
110 419 54649,474
29 393,502
624 955,4560
4732 4935,56
3515 538 71,546
1984 3074,23
11015 1849,9
1598 30225,19
2 284,3466
1036 5130 5598 955,45
10173 284,5
110 419 90,178
121 5317,34
268 2844,31
150 55,1744
284 3515 57,82
2618 84,1363
238 2453,203
247 283,93
1260 1584 2815,83
196 559,75
1984 4938,2604
194 198,94
1036 17038,60
11979 83998,7
284 7120,173
30602 477 872,71
1195 1849,155
3590 412 8898,1853
10954 4732,6
250 8552,145
198 2009,70
26692 624,35
14266 624,25
1260 51,938
277 545,9
419 75,1178
1589 247,105
268 4364 44,40
121 1298,665
160 1769,133
1584 58,3202
624 678,2678
121 51,188
1109 12144 3515 5187,150
11456 268 7581,18
1036 1109,503
247 75,473
180 624,484
14582 55,14
1044 383,62
2815 3358,5
160 6323,17
1772 284,2038
284 3515 538,39594
10500 55,29
268 412,2030
133 948 949,73
1585 15973 624,54
4377 624 9191,10
160 582,193
185 4753 636,1665
4914 624,137
1017 1375 160 587,5
74 8,12
2454 3646,13
26889 4753 636 97,26
2 4612,44
1144 33 6430,40
284 538 639,16
320 3515,9
2 4738,562
1298 284,1024
145 55,23
18596 3515,480
2803 68,26
5015 9,5
3537 624 78,468
624 7810,407
122 274,81
225 7786,1024
33464 3515,5
1183 268 26860 55,27
20055 4738,17
1589 529,485
198 5834,58
63932 7582,397
1766 624 8482,58
15537 51,14
356 692,50
1766 5465 624,1691
2682 9819,101
29 465,303
244 6400,1873
1135 4830,9
132 606 984,101
1144 5392,4787
1298 52306 9,204
3515 538 721,132
11522 284 3515 538,9
284 618,108
10521 110,530
132 20208,154
6991 7,214
673 685,39
773 90,35
284 55 66,412
150 2450 4716 9111,62
1144 33 5392,3182
244 681,443
55 855,561
10490 48 624,18
1222 238,9
1298 3697 4755,623
11184 13137 160 92,720
1598 2449 2450 624,309
20208 55,550
198 525,115
1589 213 2450 624,8
213 7873,188
1838 196,351
1144 968,506
284 9522,20
1144 32246,7
1196 68,259
1274 265,24
132 2987,5
2815 284 685,33
196 676,29
30601 30602 872,13042
2611 34645,14
1298 48 78748,10
1144 12144 942,5
1547 8307,7
110 1459 56631,105
1598 2465 764,445
122 1726,369
2771 6400,9
624 9648,130
1236 624,90
3697 4639 4755,64
238 244,892
45823 4738,329
1036 1109 213,8
2005 2609 268,60
2258 55,637
10 1374,26
122 2246,40
1598 624,22622
284 73,87
1036 4581,3618
1866 284,222
2361 66,23
284 624,8280
14125 2450 624,25
198 5929,73
1903 196,88
12112 1589,5
1598 624 764,5519
268 624,31895
198 5843,5
584 84,39
15334 1598 624 764,1691
150 9787,353
1144 4738,38455
213 4911,5
1144 3450,24
1298 185 198,11
122 85,1032
284 55,58296
260 506,6
198 2,1146
268 284 4364,788
43805 48,18
337 735,7
121 2815,718
18801 3515,9
4364 6579,9
